id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,poincare_scale
simpleqa_448,"What year was the municipality of Soatá, Boyacá, Colombia, founded?",1851,1545,simpleqa,short_form,no_thinking,0,0.0,0.910902,0.05
simpleqa_449,In which season of Happy Valley does Claire run into Neil?,Season 3.,Season 2,simpleqa,short_form,no_thinking,0,0.0,0.9295623,0.05
simpleqa_450,Which team won the 2016–17 Championnat LNA season (86th season of the top-tier basketball league in Switzerland)?,Genève-Saint-Sulpice,Monthey,simpleqa,short_form,no_thinking,0,0.0,0.8901252,0.05
simpleqa_451,What is the total number of passengers that died when KLM Flight 4805 and Pan Am Flight 1736 collided?,0,583,simpleqa,short_form,no_thinking,0,0.0,0.90231836,0.05
simpleqa_452,"In which year did Fayaz A. Malik (an Indian pharmacologist, cancer biologist, and scientist) receive the Young Scientist of the Year from the Council of Scientific and Industrial Research?",1986,2009,simpleqa,short_form,no_thinking,0,0.0,0.9027609,0.05
simpleqa_453,Which high school did the architect Eleanor Manning O'Connor attend?,O'Connell High School,Lynn Classical High School,simpleqa,short_form,no_thinking,0,0.0,0.9098808,0.05
simpleqa_454,How many weeks did Letecia Stauch's trial last?,12 weeks,5,simpleqa,short_form,no_thinking,0,0.0,0.90305203,0.05
simpleqa_455,Which scientist received the Penrose Medal after the year Hollis Dow Hedberg received his?,Richard Feynman,John Rodgers,simpleqa,short_form,no_thinking,0,0.0,0.8957891,0.05
simpleqa_456,What month and year did inmate Porfirio Duarte-Herrera escape from a medium-security Nevada prison without anyone noticing for four days?,April 2014,September 2022,simpleqa,short_form,no_thinking,0,0.0,0.90775937,0.05
simpleqa_457,"What is the name of the man who purchased Belmont on St. Saviour's Hill, Jersey, UK, in 1822?",William Morris,Sir Colin Halkett,simpleqa,short_form,no_thinking,0,0.0,0.9006514,0.05
simpleqa_458,On what date did the last total lunar eclipse for three years occur?,"February 12, 2024","November 8, 2022",simpleqa,short_form,no_thinking,0,0.0,0.933162,0.05
simpleqa_459,In which year was the Kangri cancer effect first studied?,1973,1866,simpleqa,short_form,no_thinking,0,0.0,0.8957678,0.05
simpleqa_460,What was P. V. Sanjay Kumar's position just before being appointed as a judge of the Supreme Court of India?,Advocate General of Kerala,chief justice of the Manipur High Court,simpleqa,short_form,no_thinking,0,0.0,0.90920097,0.05
simpleqa_461,"What was the first and last name of the Swiss painter who murdered his landlady, Anne King?",Frida Kahlo,Théodore Gardelle,simpleqa,short_form,no_thinking,0,0.0,0.890014,0.05
simpleqa_462,In which genus was the orange-spotted bulbul originally described in 1821?,Hypolycaon,Turdus,simpleqa,short_form,no_thinking,0,0.0,0.90094125,0.05
simpleqa_463,What patch number was the Space Creature set added to in Terraria?,Patch 1.2,1.2.1,simpleqa,short_form,no_thinking,0,0.0,0.9315094,0.05
simpleqa_464,Who is Gabby Arteta married to in Season 1 of Severance?,Arteta is married to Hana in Season 1 of *Severance*.,Senator Angelo Arteta,simpleqa,short_form,no_thinking,0,0.0,0.906823,0.05
simpleqa_465,What is the name of the recipient of the Dickson Prize in Medicine in 1996?,David H. Freedman,Philippa Marrack,simpleqa,short_form,no_thinking,0,0.0,0.8957339,0.05
simpleqa_466,Which hospital was Harry Belafonte born in?,St. Joseph's Hospital,Lying-in Hospital,simpleqa,short_form,no_thinking,0,0.0,0.91895205,0.05
simpleqa_467,In which episode and season of South Park does Aunt Jemima first appear? Give me the number and title.,"Season 5, ""The Secret to Success""","Episode 2: Gluten Free Ebola, Season eighteen",simpleqa,short_form,no_thinking,0,0.0,0.90052044,0.05
simpleqa_468,On what date (day/month/year) was Makhdum Khusro Bakhtyar (Pakistani politician) inducted into the Federal Cabinet of Prime Minister Shaukat Aziz?,15 April 1989,4 September 2004,simpleqa,short_form,no_thinking,0,0.0,0.9116606,0.05
simpleqa_469,Who succeeded Stefano Moshi as presiding bishop of the Evangelical Lutheran Church in Tanzania?,Ambrosius Mwanga Mwanga,Sebastian Kolowa,simpleqa,short_form,no_thinking,0,0.0,0.90133864,0.05
simpleqa_470,Which U.S. president was the last one to be born in the 18th century?,James Madison,James Buchanan,simpleqa,short_form,no_thinking,0,0.0,0.92743325,0.05
simpleqa_471,Which mathematician received the Chern Medal in 2022?,Maryam Mirzakhani,Barry Mazur,simpleqa,short_form,no_thinking,0,0.0,0.9018033,0.05
simpleqa_472,"What was the first and last name of the person who designed the historic Emil J. Oberhoffer House in Lakeville, Minnesota, United States?",Frank Lloyd Wright,Paul Haugen,simpleqa,short_form,no_thinking,0,0.0,0.8963765,0.05
simpleqa_473,"In which day, month, and year was the song written by Pedro Medina Avendaño declared the national anthem of Bogotá?",15 de abril de 1998,31 July 1974,simpleqa,short_form,no_thinking,0,0.0,0.9118766,0.05
simpleqa_474,"What day, month, and year was the album ""Beauty Marks"" by Ciara released on CD in Japan?","February 12, 2008","June 5, 2019",simpleqa,short_form,no_thinking,0,0.0,0.9085384,0.05
simpleqa_475,"On what day, month, and year was the case of United States of America v. Francis Raia filed in the United States Court of Appeals?","April 24, 1997",2 April 2020,simpleqa,short_form,no_thinking,0,0.0,0.92338955,0.05
simpleqa_476,"What were the month, day, and year Anne Morgan was first styled Baroness Hunsdon?","April 1, 1913",January 13 1559,simpleqa,short_form,no_thinking,0,0.0,0.9103259,0.05
simpleqa_477,"On what day, month, and year did Florence Farmer, a pioneer of women in politics in Stoke-on-Trent, Staffordshire, England, die?",19 April 1963,"June 26, 1958",simpleqa,short_form,no_thinking,0,0.0,0.9148792,0.05
simpleqa_478,"What was the name of the first principal of Tyndale Biscoe School in Srinagar, Kashmir?",A. K. N. R. S.,Reverend J.H.Knowles,simpleqa,short_form,no_thinking,0,0.0,0.89456964,0.05
simpleqa_479,In what year was the Krieger–Nelson Prize awarded to Penny Haxell?,2013,2006,simpleqa,short_form,no_thinking,0,0.0,0.922784,0.05
simpleqa_480,"Who created the cover artwork for Heavatar's ""All My Kingdoms""?",Kerry James Washington,Kerem Beyit,simpleqa,short_form,no_thinking,0,0.0,0.8981873,0.05
simpleqa_481,Who is the head of security on Lumon's severed floor in Season 1 of Severance?,Dustin.,Doug Garner,simpleqa,short_form,no_thinking,0,0.0,0.8983352,0.05
simpleqa_482,Which senator introduced the Act Prohibiting Importation of Slaves into the Senate?,John C. Calhoun,James Turner,simpleqa,short_form,no_thinking,0,0.0,0.90088874,0.05
simpleqa_483,What were the year and month when the Contract Law of the People's Republic of China was abolished?,2020 December,January 2021,simpleqa,short_form,no_thinking,0,0.0,0.9369705,0.05
simpleqa_484,What style are the roofs of the ten buildings at the Wasyl Negrych Homestead?,Sloped.,long-shingled Carpathian roof,simpleqa,short_form,no_thinking,0,0.0,0.91067904,0.05
simpleqa_485,"How many Long-Evans rats were used in the scientific paper, ""A role for anterior thalamic nuclei in affective cognition: interaction with environmental conditions,"" published in Hippocampus in May 2013?",12 rats,102,simpleqa,short_form,no_thinking,0,0.0,0.9025738,0.05
simpleqa_486,"What is the accession number for Gerhard Emmoser's ""Celestial Globe with Clockwork"" at The Metropolitan Museum of Art?",1996.11.11,17.190.636,simpleqa,short_form,no_thinking,0,0.0,0.9013875,0.05
simpleqa_487,What is the name of the Japanese scientist who received the Shaw Prize in 2008?,Yoshinori Ohsumi,Shinya Yamanaka,simpleqa,short_form,no_thinking,0,0.0,0.9073638,0.05
simpleqa_488,How many half-siblings did Louis Moreau Gottschalk have?,Three.,5,simpleqa,short_form,no_thinking,0,0.0,0.91089123,0.05
simpleqa_489,"On what date, month, and year was the Indian politician Prabhunath Singh born?",15 April 1925,20 November 1953,simpleqa,short_form,no_thinking,0,0.0,0.9102109,0.05
simpleqa_490,"What city was Richard Serra in when he created his work ""To Lift""?",New York City,New York,simpleqa,short_form,no_thinking,1,1.0,0.9684621,0.05
simpleqa_491,"On what day, month, and year did the National Institute of Technology Srinagar (NIT Srinagar) become an Institute of National Importance under the NIT Bill passed by the Parliament of India?","April 20, 2019",15 August 2007,simpleqa,short_form,no_thinking,0,0.0,0.9065537,0.05
simpleqa_492,Which scientist received the Penrose Medal before the year Preston Ercelle Cloud Jr. received his?,Paul Dirac,Francis J. Pettijohn,simpleqa,short_form,no_thinking,0,0.0,0.89634156,0.05
simpleqa_493,"What is the name and surname of the former President of South Africa who received a state funeral when he died on January 4, 2007?",Nelson Mandela,Viljoen,simpleqa,short_form,no_thinking,0,0.0,0.8992572,0.05
simpleqa_494,"What is the rate of climb, in feet per minute, of the Agusta A.106 rotorcraft?",1200,"1,220 ft/min",simpleqa,short_form,no_thinking,0,0.0,0.91287833,0.05
simpleqa_495,Who created Ida Mntwana's bronze statue?,Seymour Chantler,Sarah Lovejoy,simpleqa,short_form,no_thinking,0,0.0,0.8920497,0.05
simpleqa_496,How many CDs did the original Seiken Densetsu 3 soundtrack include?,2,3,simpleqa,short_form,no_thinking,0,0.0,0.9110523,0.05
simpleqa_497,"What is the name of the university from which Thabo Cecil Makgoba, Chancellor of the University of the Western Cape in South Africa since 2012, first graduated with a PhD degree in 2009?",University of Cape Town,University of Cape Town,simpleqa,short_form,no_thinking,1,1.0,1.0,0.05
simpleqa_498,"On what day, month, and year was Richard Evelyn Byrd Jr. promoted to the rank of Lieutenant (Junior Grade)?","April 2, 1923.","June 8, 1915",simpleqa,short_form,no_thinking,0,0.0,0.91661346,0.05
simpleqa_499,"What town in Gunma Prefecture, Japan, was Kenjiro Shoda born in?",Shirakawa,Tatebayashi,simpleqa,short_form,no_thinking,0,0.0,0.91064805,0.05
