id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,poincare_scale
nq_281,what type of political system does el salvador have,"El Salvador has a presidential republic system with a multi-party political framework. The country is governed by a constitution that establishes a democratic framework, with a president serving as the head of state and government. The political system includes a bicameral legislature (Congress) and is part of the Latin American region's political landscape.","['a presidential representative democratic republic', '""flawed democracy""', 'presidential representative democratic republic']",natural_questions,long_form,no_thinking,0,0.1276595744680851,0.9361535,0.05
nq_282,mount and blade with fire and sword time period,"""Mount & Blade: Warband"" (also known as ""Mount & Blade with Fire and Sword"") is set during the late 14th century, specifically during the Hundred Years' War between England and France. The game takes place in the fictional kingdom of Tavdor, which is based on the real-world medieval Europe. The time period is roughly around 1347–1368, during the reign of King Edward III of England.",['1648-51'],natural_questions,long_form,no_thinking,0,0.0,0.92788494,0.05
nq_283,which abbott and costello movie has who on first,"The Abbott and Costello movie that features the phrase ""Who's on first?"" is *The Cocoanuts* (1928). However, the more famous version of the routine is from *The Stan Laurel and Oliver Hardy Movie Collection*, specifically from the film *The Cocoanuts* (1928), where the classic bit ""Who's on first?"" is performed. The exact movie title is *The Cocoanuts* (1928), but the famous ""Who's on first?"" routine is often associated with the 1930s films of the duo. The specific movie where the ""Who's on first?"" bit is performed is *The Cocoanuts* (1928).","['The Naughty Nineties', 'One Night in the Tropics']",natural_questions,long_form,no_thinking,0,0.0,0.9277287,0.05
nq_284,where was the movie the glass castle filmed,"The movie *The Glass Castle* was primarily filmed in New Mexico, USA. The film features locations in the Rio Grande Valley, including the town of Las Cruces, where some of the filming took place. The story is based on the true life of James Hadley, and the film captures the essence of his childhood in the deserts of New Mexico.","['in Welch, West Virginia', 'Welch, West Virginia']",natural_questions,long_form,no_thinking,0,0.0377358490566037,0.92867035,0.05
nq_285,who was elected president of the united states in 1928,Herbert Hoover was elected president of the United States in 1928.,['Herbert Hoover'],natural_questions,long_form,no_thinking,1,0.3333333333333333,0.95133615,0.05
nq_286,how many seasons of prison break are on netflix,"As of now, there are five seasons of *Prison Break* on Netflix. The series originally aired on NBC and was later released on Netflix in 2017.",['five'],natural_questions,long_form,no_thinking,0,0.0769230769230769,0.92340755,0.05
nq_287,where does the term pop music come from,"The term ""pop music"" originates from the abbreviation of ""popular music,"" which refers to music that is widely popular and commercially successful. The term became more commonly used in the 1950s and 1960s to describe the genre that includes rock and roll, doo-wop, and other styles that gained widespread appeal. It is distinct from ""classical"" or ""folk"" music and is often associated with mass media and record sales.",['Britain'],natural_questions,long_form,no_thinking,0,0.0,0.92021585,0.05
nq_288,when was the last time minnesota vikings was in the super bowl,"The last time the Minnesota Vikings were in the Super Bowl was Super Bowl XXII, which was played on January 16, 1988. However, it's important to note that the Vikings did not win that game; they lost to the Denver Broncos. The team has not been in the Super Bowl since then. The most recent Super Bowl appearance for the Vikings was Super Bowl LV (2021), where they played against the Tampa Bay Buccaneers.","['1969', 'XI']",natural_questions,long_form,no_thinking,0,0.0,0.9185658,0.05
nq_289,what is the meaning of shalom in english,"Shalom means ""peace"" in English. It is a Hebrew word often used to express peace, harmony, and well-being.",['peace'],natural_questions,long_form,no_thinking,0,0.1111111111111111,0.9352067,0.05
nq_290,when does the little couples new season start,"The new season of ""Little Couples"" starts airing on April 1, 2025.","['September 19, 2017']",natural_questions,long_form,no_thinking,0,0.0,0.93602127,0.05
nq_291,who sang one bad apple spoils the bunch,"""one bad apple spoils the bunch"" is a phrase, not a song. However, the song ""One Bad Apple"" was written by John Prine and was covered by various artists, including John Prine himself. The phrase ""one bad apple spoils the bunch"" is often used metaphorically to mean that one poor element can ruin the whole.",['The Osmonds'],natural_questions,long_form,no_thinking,0,0.0,0.9278411,0.05
nq_292,what position did doug peterson play in the nfl,Doug Peterson played as a defensive end in the NFL.,"['holder on placekicks', 'quarterback']",natural_questions,long_form,no_thinking,0,0.0,0.93177915,0.05
nq_293,who sings the song let me love you,"The song ""Let Me Love You"" is performed by **Mariah Carey**.","['DJ Snake featuring Justin Bieber', 'Justin Bieber', 'Singh H Spot']",natural_questions,long_form,no_thinking,0,0.0,0.9404247,0.05
nq_294,where does the last name waller come from,"The last name Waller has English and Scottish origins, and it may derive from a place name, possibly referring to someone who lived near a wall or a place called Waller. It can also be a variant of the surname Waller, which is of English origin, meaning ""from a wall"" or ""of the wall."" The name is also found in Scottish records, where it may have been used to denote a person from a specific area or occupation.",['Anglo-Saxon origin'],natural_questions,long_form,no_thinking,0,0.0289855072463768,0.93521786,0.05
nq_295,when was the wheel introduced to north america,"The wheel was introduced to North America around 2600 BCE during the Archaic period. This innovation is evidenced by archaeological findings, such as the Wheelhouse at Poverty Point in Louisiana, which dates back to this time.",['about 1500 BC'],natural_questions,long_form,no_thinking,0,0.0,0.93500227,0.05
nq_296,who has the power to approve or veto legislation constitution,"The power to approve or veto legislation is held by the President of the United States. When the President receives a bill from Congress, they have the option to sign it into law or veto it. If the President vetoes a bill, Congress can override the veto with a two-thirds vote in both the House and the Senate.",['the President'],natural_questions,long_form,no_thinking,0,0.0425531914893616,0.93495315,0.05
nq_297,when did the apple iphone se come out,"The Apple iPhone SE (First Generation) was released on March 19, 2016. The iPhone SE (Second Generation) was released on April 23, 2020. The question refers to the original iPhone SE, so the answer is March 19, 2016.","['March 31, 2016', 'March 21, 2016']",natural_questions,long_form,no_thinking,0,0.1111111111111111,0.935169,0.05
nq_298,who played the face in the a team,"The face in *The A-Team* was played by a different actor in each episode, as the character was a different person in each episode. However, the most famous ""face"" was played by **John Agar** in the first episode, ""The A-Team,"" where he portrayed the enemy general. In subsequent episodes, various actors played the face, including **Jackie Gleason** in ""The A-Team, Part 2.""",['Dirk Benedict'],natural_questions,long_form,no_thinking,0,0.0,0.9263853,0.05
nq_299,who has won the 2018 formula one australia grand prix tournament,The 2018 Formula One Australian Grand Prix was won by Sebastian Vettel of Red Bull Racing.,"['Ferrari driver Sebastian Vettel', 'Sebastian Vettel']",natural_questions,long_form,no_thinking,0,0.2352941176470588,0.94218373,0.05
