id,question,prediction,ground_truth,dataset,task_type,thinking_mode,is_correct,correctness_score,similarity,poincare_scale,hhem_score,hhem_is_consistent,hhem_best_reference,hhem_threshold
sciq_447,The ladybug and the frog both start as eggs and go through what process?,Metamorphosis.,metamorphosis,sciq,short_form,no_thinking,1,1.0,0.96640444,0.05,0.5020980834960938,1,metamorphosis,0.5
sciq_448,Where on a jellyfish is the mouth opening located?,Belly.,underside,sciq,short_form,no_thinking,0,0.0,0.9243897,0.05,0.5020980834960938,1,underside,0.5
sciq_449,Parasites infect the host's what?,Cells,red blood cells,sciq,short_form,no_thinking,0,0.0,0.94203955,0.05,0.5020980834960938,1,red blood cells,0.5
sciq_450,"In photosynthesis, what process involving carbon dioxide and oxygen occurs through small, regulated openings called stomata?",Photosynthesis,gas exchange,sciq,short_form,no_thinking,0,0.0,0.917168,0.05,0.5020980834960938,1,gas exchange,0.5
sciq_451,What do you call the basic units of the structure and function of living things?,Cell,cells,sciq,short_form,no_thinking,0,0.0,0.96759164,0.05,0.5020980834960938,1,cells,0.5
sciq_452,What do mammals have under the skin to help insulate the body?,Fats.,a layer of fat,sciq,short_form,no_thinking,0,0.0,0.9407623,0.05,0.5020980834960938,1,a layer of fat,0.5
sciq_453,Water seeps into the ground through permeable material and stops when it reaches what?,Impervious material.,impermeable rock,sciq,short_form,no_thinking,0,0.0,0.93223506,0.05,0.5020980834960938,1,impermeable rock,0.5
sciq_454,What type of bonds are formed between atoms sharing electrons?,Covalent bonds.,covalent,sciq,short_form,no_thinking,1,1.0,0.9469516,0.05,0.5020980834960938,1,covalent,0.5
sciq_455,What particles ancient greeks propose that matter consists of ?,Atoms,atoms,sciq,short_form,no_thinking,1,1.0,0.99999994,0.05,0.5020980834960938,1,atoms,0.5
sciq_456,What does the ovule mature into after double fertilization?,Ovary.,a seed,sciq,short_form,no_thinking,0,0.0,0.9187933,0.05,0.5020980834960938,1,a seed,0.5
sciq_457,"Skeletal, cardiac, and smooth are all types of what?",Muscle tissue.,muscle,sciq,short_form,no_thinking,1,1.0,0.9458755,0.05,0.5020980834960938,1,muscle,0.5
sciq_458,What is it called when two plates slide past each other in opposite directions?,Transform fault.,transform plate boundary,sciq,short_form,no_thinking,0,0.0,0.9236446,0.05,0.5020980834960938,1,transform plate boundary,0.5
sciq_459,Assume a molecule must cross the plasma membrane into what?,Cytoplasm.,cell,sciq,short_form,no_thinking,0,0.0,0.93483454,0.05,0.5020980834960938,1,cell,0.5
sciq_460,What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,"Vitamins and minerals are essential for good health but not for energy. The term for these is ""essential nutrients."" However, since the question asks for a concise term, the answer is: **Essential nutrients**.",micronutrients,sciq,short_form,no_thinking,0,0.0,0.925279,0.05,0.5020980834960938,1,micronutrients,0.5
sciq_461,What happens when mammals raise their hair with tiny muscles in the skin?,Piloerection.,goosebumps,sciq,short_form,no_thinking,0,0.0,0.90720737,0.05,0.5020980834960938,1,goosebumps,0.5
sciq_462,What is the the process by which remains or traces of living things become fossils called?,Fossilization.,fossilization,sciq,short_form,no_thinking,1,1.0,0.96995026,0.05,0.5020980834960938,1,fossilization,0.5
sciq_463,What anatomical feature is shared by all chordates?,Pharyngeal slits,notochord,sciq,short_form,no_thinking,0,0.0,0.90593237,0.05,0.5020980834960938,1,notochord,0.5
sciq_464,What is released to lubricate the vagina to facilitate intercourse?,Sperm.,vaginal secretions,sciq,short_form,no_thinking,0,0.0,0.91461116,0.05,0.5020980834960938,1,vaginal secretions,0.5
sciq_465,What are different types of tissues organized into functional units called?,Organ systems.,organs,sciq,short_form,no_thinking,0,0.0,0.9518132,0.05,0.5020980834960938,1,organs,0.5
sciq_466,"In amphibians, reptiles, birds, and mammals, blood flow is directed in two circuits: one through the lungs and back to the heart, which is called what?",Pulmonary circuit,pulmonary circulation,sciq,short_form,no_thinking,0,0.0,0.93307465,0.05,0.5020980834960938,1,pulmonary circulation,0.5
sciq_467,What type of mirror is shaped like the outside of a bowl?,Convex mirror,convex,sciq,short_form,no_thinking,1,1.0,0.9421017,0.05,0.5020980834960938,1,convex,0.5
sciq_468,"In a plant, the flower contains what?",Genes.,pollen and eggs,sciq,short_form,no_thinking,0,0.0,0.91643953,0.05,0.5020980834960938,1,pollen and eggs,0.5
sciq_469,Lyme disease is caused by what kind of organim?,Bacteria.,bacteria,sciq,short_form,no_thinking,1,1.0,0.94819516,0.05,0.5020980834960938,1,bacteria,0.5
sciq_470,The hypothalamus in vertebrates integrates what two systems?,Autonomic and endocrine systems.,endocrine and nervous,sciq,short_form,no_thinking,0,0.0,0.9422069,0.05,0.5020980834960938,1,endocrine and nervous,0.5
sciq_471,"The cell walls of what organisms are strengthened by chitin, unlike plant cell walls, which contain cellulose?",Fungi,fungi,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,fungi,0.5
sciq_472,"In contrast with cnidarians, nematodes show a tubular morphology and circular cross-section. these animals are pseudocoelomates and show the presence of a complete digestive system with a distinct mouth and this?",Ancestral to protostomes.,anus,sciq,short_form,no_thinking,0,0.0,0.90700245,0.05,0.5020980834960938,1,anus,0.5
sciq_473,"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",Carbohydrates.,carbohydrate,sciq,short_form,no_thinking,1,1.0,0.95524323,0.05,0.5020980834960938,1,carbohydrate,0.5
sciq_474,All cells have a jellylike substance in which subcellular components are suspended. what is that substance?,Cytoplasm,cytosol,sciq,short_form,no_thinking,0,0.0,0.93402517,0.05,0.5020980834960938,1,cytosol,0.5
sciq_475,Radioactive nuclei and particles are represented by which symbols?,Isotope symbols.,nuclear,sciq,short_form,no_thinking,0,0.0,0.92176664,0.05,0.5020980834960938,1,nuclear,0.5
sciq_476,How many openings do adult tunicates have that siphon water in and out of the body?,Two,two,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,two,0.5
sciq_477,What is most energy that is lost to the environment lost as?,Heat,heat,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,heat,0.5
sciq_478,Heating ice to its melting point (0°c) gives its molecules enough energy to do what?,vibrate and move apart,move,sciq,short_form,no_thinking,1,1.0,0.93063325,0.05,0.5020980834960938,1,move,0.5
sciq_479,A fever also causes the immune system to make more of what?,White blood cells.,white blood cells,sciq,short_form,no_thinking,1,1.0,0.9578453,0.05,0.5020980834960938,1,white blood cells,0.5
sciq_480,What can we learn about a wave by finding the product of the wavelength and frequency?,Wave speed.,speed,sciq,short_form,no_thinking,1,1.0,0.9374121,0.05,0.5020980834960938,1,speed,0.5
sciq_481,Movements in the mantle cause the plates to move over time in a process called what?,Plate tectonics.,continental drift,sciq,short_form,no_thinking,0,0.0,0.92354614,0.05,0.5020980834960938,1,continental drift,0.5
sciq_482,Prokaryotes can reproduce quickly by what?,Binary fission.,binary fission,sciq,short_form,no_thinking,1,1.0,0.970318,0.05,0.5020980834960938,1,binary fission,0.5
sciq_483,What is defined as the ability to do work?,Energy,energy,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,energy,0.5
sciq_484,Water is used by the plant to move materials up from the roots to make what?,Xylem.,food,sciq,short_form,no_thinking,0,0.0,0.91012746,0.05,0.5020980834960938,1,food,0.5
sciq_485,"Only about one percent of plants have lost what ability, turning them into consumers and even predators, instead of producers?",Photosynthesis.,photosynthesis,sciq,short_form,no_thinking,1,1.0,0.9602986,0.05,0.5020980834960938,1,photosynthesis,0.5
sciq_486,What type of fluid cushions the fetus and helps protect it from injury?,Amniotic fluid.,amniotic,sciq,short_form,no_thinking,1,1.0,0.94384694,0.05,0.5020980834960938,1,amniotic,0.5
sciq_487,Where do short period comets come from?,Oort Cloud.,kuiper belt,sciq,short_form,no_thinking,0,0.0,0.9040206,0.05,0.5020980834960938,1,kuiper belt,0.5
sciq_488,What are plants that are adapted to very dry environments called?,Xerophytes.,xerophytes,sciq,short_form,no_thinking,1,1.0,0.96064794,0.05,0.5020980834960938,1,xerophytes,0.5
sciq_489,"Expansion of a gas into a vacuum is irreversible because the external pressure is measurably less than the internal pressure of the gas, and no states of what exist?",Equilibrium states,equilibrium,sciq,short_form,no_thinking,1,1.0,0.945341,0.05,0.5020980834960938,1,equilibrium,0.5
sciq_490,What determines how long a planet's orbit is around the sun?,Orbital period.,distance,sciq,short_form,no_thinking,0,0.0,0.9059267,0.05,0.5020980834960938,1,distance,0.5
sciq_491,What are gases called that absorb heat in the atmosphere?,Greenhouse gases.,greenhouse gases,sciq,short_form,no_thinking,1,1.0,0.95574236,0.05,0.5020980834960938,1,greenhouse gases,0.5
sciq_492,Which membranous organelles in a cell sequence enzyme and electron molecules for efficient cellular respiration?,Mitochondria.,mitochondria,sciq,short_form,no_thinking,1,1.0,0.9622997,0.05,0.5020980834960938,1,mitochondria,0.5
sciq_493,"What useful tool helps scientists work with, understand and make predictions about extremely complex systems?",Agent-based modeling,models,sciq,short_form,no_thinking,0,0.0,0.91936857,0.05,0.5020980834960938,1,models,0.5
sciq_494,"Skyscrapers and other large structures built on soft ground must be anchored to what, located below the ground surface?",Bedrock,bedrock,sciq,short_form,no_thinking,1,1.0,1.0,0.05,0.5020980834960938,1,bedrock,0.5
sciq_495,Any nucleus that is unstable and decays spontaneously is said to be what?,Unstable nucleus.,radioactive,sciq,short_form,no_thinking,0,0.0,0.922064,0.05,0.5020980834960938,1,radioactive,0.5
sciq_496,In what stage of their life cycle do insects begin developing their wings?,Nymph stage.,pupa,sciq,short_form,no_thinking,0,0.0,0.9151186,0.05,0.5020980834960938,1,pupa,0.5
sciq_497,What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,Electroporation,a viral vector,sciq,short_form,no_thinking,0,0.0,0.9176284,0.05,0.5020980834960938,1,a viral vector,0.5
sciq_498,In what type of animals may a body cavity be present or absent?,Vascular plants and animals.,triploblastic,sciq,short_form,no_thinking,0,0.0,0.9100498,0.05,0.5020980834960938,1,triploblastic,0.5
sciq_499,What are the two components of all solutions?,Solute and solvent.,solute and solvent,sciq,short_form,no_thinking,1,1.0,0.97425145,0.05,0.5020980834960938,1,solute and solvent,0.5
